ACCOUNT_NUMBER,APP_NAME,USER_ID,INST_ID,INST_NAME,TRADER_ID,HIERARCHY_SEQ_NUM,SRC_SYSTEM,EVENT_TYPE,INSTRUMENT_TYPE,TICKER,CURRENCY,PRICE,QUANTITY,AMOUNT,BROKER_ID,STATUS,IS_ACTIVE,TRADE_STATUS,TRADE_ID,TRADE_TS,TRADE_TYPE,BASE_TRADE_ID,APPROVAL_STATUS,CATEGORY,COMMENTS,TRADEBOOK,CONTRABOOK,CONTRACT_ID,COUNTERPARTY,EVENT_ACTION,EVENT_TS,EVENT_REASON,EXTERNAL_ID,NOTES_FRONT_OFFICE,NOTES_BACK_OFFICE,NOVATION_ID,NOVATION_AMOUNT,RELATED_EXCHANGE,PRIMARY_BOOK,RISK_ID,FIXED_RATE,MATURITY_DATE,FLOATING_RATE_ISDA_INDEX,STRIKE_PRICE,OPTION_TYPE,BUY_SELL,MISCELLANEOUS_BLOB_1,MISCELLANEOUS_BLOB_2,VERSION
2636b0a88436ed0,CAPIQ,246eaf80e2d5c78,2c1a420b9f45df0,Barclays,477,84,FRONTIER,FILLEDREQ,Preferred Stock,BWA,CNY,147.5528,559915,82617026.01,151,CANCELLED,true,CANCELLED,35a4e91b,2018-09-25 11:19:29.803,BUY LIMIT,35a4e907,DEFERRED,RISK,USER_ID: '246eaf80e2d5c78' AMOUNT: '8.2617026012E7' SRC_SYSTEM: 'FRONTIER' TICKER: 'BWA',FIDELITY,IB,3477171,ICBC,WITHDRAW,2018-08-16 11:19:29.803,Retirement,5135987,ACCOUNT_NUMBER: '2636b0a88436ed0' APP_NAME: 'CAPIQ' INST_NAME: 'Barclays' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '151' TRADE_ID: '35a4e91b' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Retirement',1c630720eca44a0,735729.5804974856,ISE,DERIVATIVES,24baa0d71cf85e8,5.18,2018-10-02,VANGUARD TOTAL,137.5329,ETC,HOLD,2bc953187470790,249fb84ecbfc298,1
1c0277c2e4048dc,THOMSON REUTERS,1b55481728439f0,1dabf0456b69960,China Construction Bank,277,93,FRONTIER,NEWREQ,Futures,DLR,AUD,148.4299,95928,14238583.45,450,CANCELLED,true,INPROCESS,35a4e91b,2018-09-25 11:19:29.803,BUY STOP,35a4e907,REJECTED,RISK,USER_ID: '1b55481728439f0' AMOUNT: '1.42385834472E7' SRC_SYSTEM: 'FRONTIER' TICKER: 'DLR',REUTERS,OPTIONS PLACE,6038171,UBS,APPROVE,2018-08-07 11:19:29.803,Liquidation,2652340,ACCOUNT_NUMBER: '1c0277c2e4048dc' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'China Construction Bank' INSTRUMENT_TYPE: 'Futures',BROKER: '450' TRADE_ID: '35a4e91b' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Liquidation',27d57a89e241540,9785814.717699269,AMEX,AML,243b025ef368a98,12.04,2018-12-21,ISHARES FUTURES,154.8113,PUT,SUSPEND,2b4c1ff76ef1220,2b601682fe4ed20,1
25e3111fff69720,FACTSET,1a05ffe8b6bcaae,27285f263a6a370,RBC,403,94,FRONTIER,FILLEDREQ,Preferred Stock,ADBE,JPY,169.6834,712816,120953042.45,624,PASS,true,SUBMITTED,35a4e91b,2018-09-25 11:19:29.803,STOP,35a4e907,REJECTED,CASH,USER_ID: '1a05ffe8b6bcaae' AMOUNT: '1.209530424544E8' SRC_SYSTEM: 'FRONTIER' TICKER: 'ADBE',MERRILL EDGE,OPTIONS PRO,1727893,Barclays,DEFER,2018-07-02 11:19:29.803,Debt,6629801,ACCOUNT_NUMBER: '25e3111fff69720' APP_NAME: 'FACTSET' INST_NAME: 'RBC' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '624' TRADE_ID: '35a4e91b' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Debt',24b9b7036649aa8,7746073.734933736,CBOE,DERIVATIVES,1e2d060eef693e4,11.86,2018-10-17,FIDELITY SP500,163.0947,PUT,BUY,1cab8684c8c11e0,1d6ad4f4de2070c,1
240665dc6e78410,BLOOMBERG,24cc594aee28878,2a2d1c626b95750,TD,524,55,DCC,CXLREQ,Bond,JEC,MXN,61.5916,448255,27608742.66,575,CANCELLED,true,DONE,35a4e91c,2018-09-28 06:43:22.428,MARKET,35a4e910,REJECTED,DEFAULT,USER_ID: '24cc594aee28878' AMOUNT: '2.7608742658E7' SRC_SYSTEM: 'DCC' TICKER: 'JEC',ETRADE,OPTIONS PLACE,1959763,Agricultural Bank of China,REJECT,2018-08-10 06:43:22.428,Consolidation,2905340,ACCOUNT_NUMBER: '240665dc6e78410' APP_NAME: 'BLOOMBERG' INST_NAME: 'TD' INSTRUMENT_TYPE: 'Bond',BROKER: '575' TRADE_ID: '35a4e91c' TRADE_STATUS: 'DONE' EVENT_REASON: 'Consolidation',2700e78620d6a40,7198188.840576693,CBOE,BANK,2503bbbfaaa8a68,12.60,2018-11-18,VANGUARD TOTAL,61.2195,ETC,SUSPEND,2bb19d258617c70,25512a352247ab0,1
26baf4c6e1f8350,THOMSON REUTERS,23061ab20c92958,267ee53061d1880,HSBC,259,94,HORIZON,MODCONF,Cash,OXY,CHF,77.4207,729784,56500388.13,237,FAIL,true,DONE,35a4e91c,2018-09-28 06:43:22.428,BUY STOP,35a4e910,DEFERRED,CASH,USER_ID: '23061ab20c92958' AMOUNT: '5.65003881288E7' SRC_SYSTEM: 'HORIZON' TICKER: 'OXY',BLOOMBERG,OPTIONS PLACE,5590913,Agricultural Bank of China,WITHDRAW,2018-09-26 06:43:22.428,Retirement,9022240,ACCOUNT_NUMBER: '26baf4c6e1f8350' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'HSBC' INSTRUMENT_TYPE: 'Cash',BROKER: '237' TRADE_ID: '35a4e91c' TRADE_STATUS: 'DONE' EVENT_REASON: 'Retirement',2479629befce280,8121084.011220776,AMEX,DERIVATIVES,2a2f00d49970510,2.73,2018-11-11,ISHARES FUTURES,69.2485,PUT,BUY,18b9ebcdf88e754,2a342267650e180,1
1c5f46635b87124,THOMSON REUTERS,1ee331c47fc43d8,1d8f29ea845d658,Chase,501,19,LEGACY,MODREQ,Preferred Stock,DPS,CNY,126.8224,880008,111604726.58,214,FAIL,true,DONE,35a4e91c,2018-09-28 06:43:22.428,SELL LIMIT,35a4e910,REJECTED,MARGIN,USER_ID: '1ee331c47fc43d8' AMOUNT: '1.116047265792E8' SRC_SYSTEM: 'LEGACY' TICKER: 'DPS',MERRILL EDGE,IB,9231283,Capital One,DEFER,2018-08-19 06:43:22.428,Consolidation,8426362,ACCOUNT_NUMBER: '1c5f46635b87124' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Chase' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '214' TRADE_ID: '35a4e91c' TRADE_STATUS: 'DONE' EVENT_REASON: 'Consolidation',1c7b66f3a344378,5932406.298775421,CME,BANK,28ad7067b039f50,2.53,2018-12-29,FIDELITY SP500,127.0726,PUT,SELL,2c41fc574c46730,22a9d2f7f9f02f8,1
267665593d63470,FACTSET,2b91d7f5cbbe7a0,23e4f1e69b8cd30,MUFG,978,100,LIC,CXLREQ,Cash,RHI,SEK,4.4365,509664,2261124.34,879,PASS,true,INPROCESS,35a4e922,2018-09-24 05:00:48.507,BUY LIMIT,35a4e906,REJECTED,DEFAULT,USER_ID: '2b91d7f5cbbe7a0' AMOUNT: '2261124.336' SRC_SYSTEM: 'LIC' TICKER: 'RHI',REUTERS,OPTIONS PLACE,4367090,Wells Fargo,APPROVE,2018-09-09 05:00:48.507,Investment,7821684,ACCOUNT_NUMBER: '267665593d63470' APP_NAME: 'FACTSET' INST_NAME: 'MUFG' INSTRUMENT_TYPE: 'Cash',BROKER: '879' TRADE_ID: '35a4e922' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Investment',1c7b66f3a344378,6112807.990855181,CHX,DERIVATIVES,168316433b4e2d6,5.01,2018-11-09,SPDR MIDCAP,4.5453,PUT,BUY,28a23ec3a02d9e0,269194cd51445b0,1
1ebb1c07a5bd150,CAPIQ,207573da8fd3060,1aabf3b9dd13ed8,Credit Suisse,171,35,PROTO,CXLCONF,Stock,HBI,AUD,37.4566,847107,31729748.06,623,CANCELLED,true,SUBMITTED,35a4e923,2018-09-25 04:34:06.590,BUY STOP,35a4e91e,APPROVED,CASH,USER_ID: '207573da8fd3060' AMOUNT: '3.17297480562E7' SRC_SYSTEM: 'PROTO' TICKER: 'HBI',REUTERS,IB,9179311,Citi,WITHDRAW,2018-08-11 04:34:06.590,Retirement,4556087,ACCOUNT_NUMBER: '1ebb1c07a5bd150' APP_NAME: 'CAPIQ' INST_NAME: 'Credit Suisse' INSTRUMENT_TYPE: 'Stock',BROKER: '623' TRADE_ID: '35a4e923' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Retirement',1c974182d5795dc,840424.9960513882,NASDAQ,REGULATORY,25d9f313e0b2ea8,5.81,2018-10-07,FIDELITY SP500,35.7204,PUT,BUY,17738deb99a435c,2753df487c9dfc0,1
2227511f5cebba0,FACTSET,21b54042366d2c0,2046f042580c960,Agricultural Bank of China,748,12,PROTO,MODCONF,Preferred Stock,ACN,JPY,151.8065,307146,46626759.25,214,CANCELLED,true,DONE,35a4e924,2018-09-29 08:03:53.185,SELL STOP,35a4e907,APPROVED,RISK,USER_ID: '21b54042366d2c0' AMOUNT: '4.6626759249E7' SRC_SYSTEM: 'PROTO' TICKER: 'ACN',ETRADE,OPTIONS PRO,7124548,UBS,DEFER,2018-09-14 08:03:53.185,Retirement,448276,ACCOUNT_NUMBER: '2227511f5cebba0' APP_NAME: 'FACTSET' INST_NAME: 'Agricultural Bank of China' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '214' TRADE_ID: '35a4e924' TRADE_STATUS: 'DONE' EVENT_REASON: 'Retirement',287c43cdd77e320,7872357.636923814,AMEX,AML,29272cf57fbdf40,2.71,2018-12-05,FIDELITY SP500,135.7415,ETC,SUSPEND,17d4c99d73119ea,20f599583d51f68,1
18de661b7c42282,BLOOMBERG,18955e6a2e19dc2,1dabf0456b69960,China Construction Bank,405,12,LEGACY,MODREQ,Bond,IQV,CAD,12.8282,280740,3601388.87,208,CANCELLED,true,SUBMITTED,35a4e925,2018-09-29 07:42:13.305,SELL LIMIT,35a4e914,REJECTED,MARGIN,USER_ID: '18955e6a2e19dc2' AMOUNT: '3601388.868' SRC_SYSTEM: 'LEGACY' TICKER: 'IQV',BLOOMBERG,OPTIONS PRO,8875629,RBC,APPROVE,2018-09-17 07:42:13.305,Debt,2013705,ACCOUNT_NUMBER: '18de661b7c42282' APP_NAME: 'BLOOMBERG' INST_NAME: 'China Construction Bank' INSTRUMENT_TYPE: 'Bond',BROKER: '208' TRADE_ID: '35a4e925' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Debt',20f5c63b5211bd0,8338752.629601276,NYSE,AML,1ead676db24a7e0,4.05,2018-11-04,FIDELITY SP500,11.6673,ETC,BUY,2c1a0dbe34953a0,28626acaa86b930,1
29dfad743e09770,FACTSET,201122d6d50a0e8,2751b6e145ff570,Goldman Sachs,553,73,LIC,CXLREQ,Preferred Stock,HBI,USD,43.3079,1944657,84219020.51,949,CANCELLED,true,CANCELLED,35a4e926,2018-09-27 11:13:29.931,STOP,35a4e90f,ONHOLD,MARGIN,USER_ID: '201122d6d50a0e8' AMOUNT: '8.42190205092E7' SRC_SYSTEM: 'LIC' TICKER: 'HBI',VANGUARD,BROADRIDGE,6268724,Deutsche Bank,DEFER,2018-08-24 11:13:29.931,Income,8046543,ACCOUNT_NUMBER: '29dfad743e09770' APP_NAME: 'FACTSET' INST_NAME: 'Goldman Sachs' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '949' TRADE_ID: '35a4e926' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Income',23668743a480c30,7761980.296961489,CHX,BANK,264d825ad511de0,3.96,2018-10-23,FIDELITY SP500,45.9425,PUT,SUSPEND,22209cd81b8a970,202b449f2711530,1
1794f469d3ef3da,BLOOMBERG,1f00261202dd420,27ab531f5689390,Bank of China,73,50,HORIZON,CXLREQ,Cash,ANDV,MXN,11.9094,360153,4289206.14,664,FAIL,true,SETTLED,35a4e927,2018-09-27 02:40:45.042,STOP,35a4e918,APPROVED,DEFAULT,USER_ID: '1f00261202dd420' AMOUNT: '4289206.1382' SRC_SYSTEM: 'HORIZON' TICKER: 'ANDV',BLOOMBERG,BROADRIDGE,5042840,Barclays,CLEAR,2018-08-15 02:40:45.042,Retirement,5599454,ACCOUNT_NUMBER: '1794f469d3ef3da' APP_NAME: 'BLOOMBERG' INST_NAME: 'Bank of China' INSTRUMENT_TYPE: 'Cash',BROKER: '664' TRADE_ID: '35a4e927' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Retirement',18905a2563a1056,7320590.820213711,NSX,REGULATORY,2547e8f2332d7b8,6.62,2018-10-27,ISHARES FUTURES,13.1055,CALL,SUSPEND,18fecf8a6a37f76,25983c393592960,1
1c855f9d312e6bc,BLOOMBERG,2c3151d783640c0,27285f263a6a370,RBC,123,73,HORIZON,CXLCONF,Bond,MYL,JPY,6.9174,894774,6189509.67,901,PASS,true,INPROCESS,35a4e928,2018-09-24 10:25:53.308,BUY STOP,35a4e91a,DEFERRED,DEFAULT,USER_ID: '2c3151d783640c0' AMOUNT: '6189509.6676' SRC_SYSTEM: 'HORIZON' TICKER: 'MYL',REUTERS,BROADRIDGE,7330776,Santander,REJECT,2018-09-19 10:25:53.308,Consolidation,5458185,ACCOUNT_NUMBER: '1c855f9d312e6bc' APP_NAME: 'BLOOMBERG' INST_NAME: 'RBC' INSTRUMENT_TYPE: 'Bond',BROKER: '901' TRADE_ID: '35a4e928' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Consolidation',1fd1c9166a9ab80,1170629.4631168628,NYSE,AML,2a6241ee9548b70,4.17,2018-10-28,VANGUARD TOTAL,7.5009,OTC,HOLD,255eb149ed91338,166b242f0806d5e,1
29377da49768760,FACTSET,28a6330b10f43f0,246d3dde5330110,Bradesco,817,31,PROTO,MODCONF,Preferred Stock,XL,CNY,8.3501,1254927,10478715.81,615,PASS,true,DONE,35a4e929,2018-09-24 10:21:44.176,BUY LIMIT,35a4e90e,DEFERRED,DEFAULT,USER_ID: '28a6330b10f43f0' AMOUNT: '1.04787158058E7' SRC_SYSTEM: 'PROTO' TICKER: 'XL',ETRADE,OPTIONS PRO,4782832,Barclays,DEFER,2018-06-27 10:21:44.176,Investment,6414761,ACCOUNT_NUMBER: '29377da49768760' APP_NAME: 'FACTSET' INST_NAME: 'Bradesco' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '615' TRADE_ID: '35a4e929' TRADE_STATUS: 'DONE' EVENT_REASON: 'Investment',27f95e2e72b8500,5290636.17852576,AMEX,BANK,2191e65b10af7f0,7.36,2018-10-17,SPDR MIDCAP,97.6504,PUT,BUY,283f2a786c28460,1967577424d6ebc,1
1659723abf2763a,FACTSET,23d8216591c25b8,267ee53061d1880,HSBC,919,94,PROTO,FILLEDREQ,Cash,AGN,EUR,75.5334,46518,3513662.70,428,FAIL,true,SUBMITTED,35a4e92a,2018-09-26 02:31:09.768,BUY STOP,35a4e90b,REJECTED,DEFAULT,USER_ID: '23d8216591c25b8' AMOUNT: '3513662.7012' SRC_SYSTEM: 'PROTO' TICKER: 'AGN',VANGUARD,OPTIONS PRO,7797827,China Construction Bank,CLEAR,2018-09-14 02:31:09.768,Investment,3284835,ACCOUNT_NUMBER: '1659723abf2763a' APP_NAME: 'FACTSET' INST_NAME: 'HSBC' INSTRUMENT_TYPE: 'Cash',BROKER: '428' TRADE_ID: '35a4e92a' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Investment',27759fee10474c0,4505217.036437569,AMEX,AML,1d58df997eaf128,9.90,2018-12-11,FIDELITY SP500,80.0129,ETC,SUSPEND,190d8e4600191ce,1f6e47498b4e270,1
200a52cfd7caef8,FACTSET,1a64c02e4bec2d4,196938f30d1f536,UBS,277,75,LIC,NEWCONF,Option,JWN,CNY,73.0235,387726,28313109.56,513,FAIL,true,INPROCESS,35a4e92a,2018-09-26 02:31:09.768,BUY STOP,35a4e90b,DEFERRED,RISK,USER_ID: '1a64c02e4bec2d4' AMOUNT: '2.8313109561E7' SRC_SYSTEM: 'LIC' TICKER: 'JWN',MERRILL EDGE,OPTIONS PLACE,6898234,Barclays,REJECT,2018-09-13 02:31:09.768,Consolidation,3532474,ACCOUNT_NUMBER: '200a52cfd7caef8' APP_NAME: 'FACTSET' INST_NAME: 'UBS' INSTRUMENT_TYPE: 'Option',BROKER: '513' TRADE_ID: '35a4e92a' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Consolidation',1e25a7648f81f00,4967718.041240991,CBOE,AML,2447032ed2532f0,9.11,2018-12-11,SPDR MIDCAP,65.1585,CALL,SUSPEND,231091c287d4818,2b06ef0c4ed2000,1
1751ca567c74315,THOMSON REUTERS,1aec877ba884f88,18ff792a77871ac,Capital One,943,67,LEGACY,MODREQ,Futures,MO,MXN,53.5879,772478,41395473.82,988,CANCELLED,true,INPROCESS,35a4e92a,2018-09-26 02:31:09.768,STOP,35a4e90b,ONHOLD,MARGIN,USER_ID: '1aec877ba884f88' AMOUNT: '4.13954738162E7' SRC_SYSTEM: 'LEGACY' TICKER: 'MO',FIDELITY,OPTIONS PLACE,2748717,UBS,APPROVE,2018-08-17 02:31:09.768,Consolidation,2932336,ACCOUNT_NUMBER: '1751ca567c74315' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Capital One' INSTRUMENT_TYPE: 'Futures',BROKER: '988' TRADE_ID: '35a4e92a' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Consolidation',1f8338dba4232c8,7641883.641522584,NYSE,AML,219692d5e3239c0,5.39,2018-12-23,SPDR MIDCAP,51.5083,CALL,HOLD,2b3739a4226e840,263f66b6df6a9b0,1
29aadc95e90fbc0,THOMSON REUTERS,2453d214426e468,2751b6e145ff570,Goldman Sachs,741,85,LEGACY,NEWREQ,Futures,NLSN,CNY,116.1248,240412,27917795.42,41,PASS,true,SUBMITTED,35a4e92b,2018-09-28 05:46:36.141,BUY LIMIT,35a4e910,DEFERRED,RISK,USER_ID: '2453d214426e468' AMOUNT: '2.79177954176E7' SRC_SYSTEM: 'LEGACY' TICKER: 'NLSN',VANGUARD,OPTIONS PRO,3627196,Barclays,DEFER,2018-09-06 05:46:36.141,Investment,2997865,ACCOUNT_NUMBER: '29aadc95e90fbc0' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Goldman Sachs' INSTRUMENT_TYPE: 'Futures',BROKER: '41' TRADE_ID: '35a4e92b' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Investment',215e51c4b8430c8,6218373.982055361,CHX,AML,237614356c252b8,12.54,2018-11-30,ISHARES FUTURES,107.1707,OTC,HOLD,29c1a6a67978600,17dd8ed0b4aba66,1
1c5f46635b87124,THOMSON REUTERS,1ee331c47fc43d8,246d3dde5330110,Bradesco,858,5,DCC,MODCONF,Cash,HD,JPY,74.4014,510664,37994116.53,641,CANCELLED,true,SETTLED,35a4e92b,2018-09-28 05:46:36.141,SELL STOP,35a4e910,DEFERRED,CASH,USER_ID: '1ee331c47fc43d8' AMOUNT: '3.79941165296E7' SRC_SYSTEM: 'DCC' TICKER: 'HD',REUTERS,IB,3526611,TD,REJECT,2018-08-14 05:46:36.141,Consolidation,7164236,ACCOUNT_NUMBER: '1c5f46635b87124' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Bradesco' INSTRUMENT_TYPE: 'Cash',BROKER: '641' TRADE_ID: '35a4e92b' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Consolidation',20836d7de355f08,7438977.229483349,NASDAQ,AML,2034f7bce910d00,5.44,2018-11-27,ISHARES FUTURES,67.8653,PUT,BUY,2417aa0aebc4ac8,1b90df8fcb54954,1
2c0aaf4f6d58830,THOMSON REUTERS,1c7b39ccb2e4780,26a91d611d9c180,Santander,985,16,HORIZON,MODCONF,Preferred Stock,UAL,GBP,164.8029,950611,156663449.57,659,FAIL,true,CANCELLED,35a4e92b,2018-09-28 05:46:36.141,SELL LIMIT,35a4e910,ONHOLD,RISK,USER_ID: '1c7b39ccb2e4780' AMOUNT: '1.566634495719E8' SRC_SYSTEM: 'HORIZON' TICKER: 'UAL',FIDELITY,OPTIONS PLACE,864118,Deutsche Bank,REJECT,2018-07-07 05:46:36.141,Debt,8706274,ACCOUNT_NUMBER: '2c0aaf4f6d58830' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Santander' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '659' TRADE_ID: '35a4e92b' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Debt',19372d552eb2848,5115447.42906295,NYSE,DERIVATIVES,1c2478772d52bc8,5.59,2018-11-02,FIDELITY SP500,176.6518,OTC,SELL,17738deb99a435c,295f324df2a5c70,1
18396a11f75b37c,BLOOMBERG,1fb4e6de289a5c8,2046f042580c960,Agricultural Bank of China,108,77,DCC,CXLREQ,Stock,MMM,USD,89.0790,233043,20759237.40,647,FAIL,true,CANCELLED,35a4e92c,2018-09-29 12:44:19.812,STOP,35a4e926,DEFERRED,MARGIN,USER_ID: '1fb4e6de289a5c8' AMOUNT: '2.0759237397E7' SRC_SYSTEM: 'DCC' TICKER: 'MMM',REUTERS,OPTIONS PLACE,68263,Agricultural Bank of China,REJECT,2018-07-05 12:44:19.812,Income,1478435,ACCOUNT_NUMBER: '18396a11f75b37c' APP_NAME: 'BLOOMBERG' INST_NAME: 'Agricultural Bank of China' INSTRUMENT_TYPE: 'Stock',BROKER: '647' TRADE_ID: '35a4e92c' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Income',202a44cf38230b8,2160305.5207644524,AMEX,BANK,1af20dc6912b334,2.30,2018-11-25,ISHARES FUTURES,89.6244,PUT,HOLD,2a903c2a9dc6240,16f99f8669a56b1,1
2a4b0f56fa7c670,BLOOMBERG,18e7ab05572adc0,246d3dde5330110,Bradesco,403,18,HORIZON,NEWREQ,Preferred Stock,AFL,MXN,110.0531,835752,91977098.43,829,FAIL,true,DONE,35a4e92d,2018-09-23 04:34:08.756,BUY LIMIT,35a4e90a,DEFERRED,CASH,USER_ID: '18e7ab05572adc0' AMOUNT: '9.19770984312E7' SRC_SYSTEM: 'HORIZON' TICKER: 'AFL',REUTERS,OPTIONS PRO,6217870,BNP Paribas,DEFER,2018-09-23 04:34:08.756,Consolidation,8469619,ACCOUNT_NUMBER: '2a4b0f56fa7c670' APP_NAME: 'BLOOMBERG' INST_NAME: 'Bradesco' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '829' TRADE_ID: '35a4e92d' TRADE_STATUS: 'DONE' EVENT_REASON: 'Consolidation',22cf23ac5ecfbc8,9119143.12307237,NYSE,DERIVATIVES,1a505ad063210a4,5.04,2018-10-02,SPDR MIDCAP,114.9675,PUT,SUSPEND,2a7909d40ea8a30,1f5ec069459d610,1
2c0aaf4f6d58830,FACTSET,1c7b39ccb2e4780,1a4017d926f154c,Wells Fargo,338,80,LEGACY,NEWCONF,Cash,ZBH,CHF,31.0794,759270,23597656.04,738,FAIL,true,INPROCESS,35a4e92e,2018-09-24 10:30:37.947,SELL LIMIT,35a4e919,ONHOLD,DEFAULT,USER_ID: '1c7b39ccb2e4780' AMOUNT: '2.3597656038E7' SRC_SYSTEM: 'LEGACY' TICKER: 'ZBH',VANGUARD,IB,4464209,Capital One,CLEAR,2018-07-04 10:30:37.947,Consolidation,4635435,ACCOUNT_NUMBER: '2c0aaf4f6d58830' APP_NAME: 'FACTSET' INST_NAME: 'Wells Fargo' INSTRUMENT_TYPE: 'Cash',BROKER: '738' TRADE_ID: '35a4e92e' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Consolidation',18a620cceecd376,8792036.41788245,CBOE,BANK,206043e83e630b0,8.34,2018-12-30,SPDR MIDCAP,30.2193,PUT,SELL,2b96e0aa1ba7c60,1d9e7d5a8afc214,1
2a4b0f56fa7c670,THOMSON REUTERS,18e7ab05572adc0,1fba99b44c34388,Bank of America,998,70,LEGACY,MODCONF,Option,TSS,SEK,199.5086,680200,135705749.72,627,CANCELLED,true,SETTLED,35a4e92f,2018-09-26 06:04:22.584,BUY STOP,35a4e918,REJECTED,RISK,USER_ID: '18e7ab05572adc0' AMOUNT: '1.3570574972E8' SRC_SYSTEM: 'LEGACY' TICKER: 'TSS',BLOOMBERG,IB,6887022,Chase,WITHDRAW,2018-07-03 06:04:22.584,Liquidation,4068385,ACCOUNT_NUMBER: '2a4b0f56fa7c670' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Bank of America' INSTRUMENT_TYPE: 'Option',BROKER: '627' TRADE_ID: '35a4e92f' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Liquidation',172654bdcc66d89,2722409.3227661266,NSX,DERIVATIVES,22c0fe84297ee78,2.80,2018-10-25,SPDR MIDCAP,179.2673,CALL,HOLD,193cf821015b890,17c0dcfa76fdb5e,1
28e548babffc9b0,THOMSON REUTERS,1c85ef44b6ec880,18ff792a77871ac,Capital One,138,32,FRONTIER,NEWCONF,Stock,JNJ,GBP,14.9311,916177,13679530.40,487,PASS,true,SETTLED,35a4e930,2018-09-29 02:13:11.926,SELL LIMIT,35a4e90e,APPROVED,CASH,USER_ID: '1c85ef44b6ec880' AMOUNT: '1.36795304047E7' SRC_SYSTEM: 'FRONTIER' TICKER: 'JNJ',REUTERS,BROADRIDGE,1141641,UBS,DEFER,2018-07-30 02:13:11.926,Retirement,5739647,ACCOUNT_NUMBER: '28e548babffc9b0' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Capital One' INSTRUMENT_TYPE: 'Stock',BROKER: '487' TRADE_ID: '35a4e930' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Retirement',2b8baf11eaab570,9410711.894463621,BSE,DERIVATIVES,23403095a3c1358,3.64,2018-12-31,FIDELITY SP500,14.0954,CALL,SELL,21ebb213d5b4920,1d85d8ab19f16c4,1
214ddae934afa58,FACTSET,2988a1c7e8269f0,1d4cd2d85fc1980,Morgan Stanley,238,73,PROTO,CXLREQ,Option,ATVI,CAD,27.8992,46210,1289222.03,802,PASS,true,INPROCESS,35a4e931,2018-09-23 09:48:05.175,STOP,35a4e924,ONHOLD,MARGIN,USER_ID: '2988a1c7e8269f0' AMOUNT: '1289222.032' SRC_SYSTEM: 'PROTO' TICKER: 'ATVI',REUTERS,OPTIONS PRO,3891525,Barclays,APPROVE,2018-09-10 09:48:05.175,Liquidation,7025655,ACCOUNT_NUMBER: '214ddae934afa58' APP_NAME: 'FACTSET' INST_NAME: 'Morgan Stanley' INSTRUMENT_TYPE: 'Option',BROKER: '802' TRADE_ID: '35a4e931' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Liquidation',1cb84eabbee0294,6207231.808820247,ISE,REGULATORY,1d341b927096d80,3.98,2018-12-04,FIDELITY SP500,29.9890,ETC,SELL,22b44f6c6d0ed58,1f038d6dec972b8,1
